Latitude,Longitude,Mean Correlation,min_distance_to_line_km,avg_capacity_factor,avg_solar_radiation,score_km,score_wind_correlation,score_wind_capacity,score_solar_radiation
-30.0,144.25,0.1440323484329773,163.1,0.27706245,464.53,44,19,33,63
-30.0,144.5,0.1401895494732473,139.3,0.27544418,465.09213,48,19,32,63
-30.0,144.75,0.1410838480894675,115.5,0.26550615,464.64194,54,19,30,63
-30.0,145.0,0.1390333366890748,91.8,0.25968704,465.33533,59,19,29,63
-30.0,145.25,0.1377932051573658,68.2,0.2545004,465.42258,65,19,27,63
-30.0,145.5,0.1331754685246518,44.8,0.25282186,464.77954,72,19,27,63
-30.0,145.75,0.1261420048485022,22.3,0.26397452,464.45178,81,20,30,63
-30.0,146.0,0.1198292083262155,11.2,0.2761659,463.98975,89,21,33,64
-30.0,146.25,0.1177162855176166,29.8,0.27385834,464.61548,78,21,32,63
-30.0,146.5,0.111635955276766,35.3,0.27596435,464.1197,75,21,33,64
-30.0,146.75,0.1059977996706341,12.5,0.2783614,464.68002,88,22,33,63
-30.0,147.0,0.0969426995875047,5.6,0.28147054,464.4819,93,24,34,63
-30.0,147.25,0.0937501351925588,4.7,0.30026048,463.97607,94,24,40,64
-30.0,147.5,0.0983176730695136,5.0,0.29687586,463.62054,94,23,39,64
-30.0,147.75,0.0917912383849311,0.2,0.30722275,464.2837,100,25,44,63
-30.0,148.0,0.0901121609977313,2.2,0.3012158,463.54977,97,25,41,64
-30.0,148.25,0.0870597147161052,3.0,0.2946183,462.45126,96,27,38,65
-30.0,148.5,0.0861700578221297,0.9,0.28149265,461.1761,99,27,34,66
-30.0,148.75,0.0843843105249106,4.3,0.27211472,459.88162,95,28,32,67
-30.0,149.0,0.0835603897759158,1.5,0.24982741,458.9564,98,28,26,67
-30.0,149.25,0.0748228075695113,16.0,0.24101064,457.71277,85,32,24,68
-30.0,149.5,0.0656344650576578,13.0,0.23833463,456.86487,88,37,24,69
-30.0,149.75,0.0690487264445567,8.1,0.22239566,456.7676,91,35,21,69
-30.0,150.0,0.0766769893035026,21.0,0.1736699,456.0661,82,31,14,70
-30.0,150.25,0.0868024199485911,34.4,0.10025249,455.8989,76,27,3,70
-30.0,150.5,0.0884147203394344,17.2,0.095485136,455.13342,84,26,3,70
-30.0,150.75,0.0982774525667385,18.2,0.10324149,453.71957,84,23,3,72
-30.0,151.0,0.1051983084474202,10.2,0.12174625,452.86298,90,22,5,72
-30.0,151.25,0.0832909627795396,10.3,0.1595049,453.0166,90,28,12,72
-30.0,151.5,0.1221603250308405,4.4,0.19938797,451.09366,95,20,18,73
-30.0,151.75,0.1641537354105995,1.6,0.18544027,443.73206,98,17,16,78
-30.0,152.0,0.1555386123203096,24.8,0.111041464,433.67612,80,18,4,83
-30.0,152.25,0.1316169110160054,35.8,0.05446884,423.62573,75,20,1,87
-30.0,152.5,0.1054532029266868,14.7,0.050807588,415.41342,86,22,1,89
-30.0,152.75,0.0674418501980004,5.4,0.07040237,411.26266,94,36,1,91
-30.0,153.0,0.0350263675968606,1.6,0.10867182,409.65594,98,69,4,91
-30.25,115.25,0.0139337674980717,8.6,0.37066793,451.7467,91,89,75,73
-30.25,115.5,0.0066769073595337,15.1,0.3384509,450.3426,86,95,63,74
-30.25,115.75,-0.0009952867669718,24.4,0.33554518,450.65137,80,100,61,74
-30.25,116.0,-0.0061672430169502,0.6,0.32944694,453.22034,100,95,58,72
-30.25,116.25,-0.0036345926113426,23.2,0.3420124,457.68448,81,97,64,68
-30.25,116.5,-0.0014263273394178,47.0,0.35285765,458.9035,71,99,69,67
-30.25,116.75,-0.0021907602758368,70.8,0.35675433,460.33167,64,99,70,66
-30.25,117.0,-0.0048135212400839,77.4,0.36793822,461.5637,63,96,74,65
-30.25,117.25,-0.008071345330349,88.6,0.38919148,462.1411,60,94,80,65
-30.25,117.5,-0.0124086336720557,104.1,0.4297099,461.83136,56,91,90,65
-30.25,117.75,-0.0094447315493155,122.2,0.4457683,462.14694,52,93,94,65
-30.25,118.0,-0.0002433325053148,138.5,0.4166738,460.76987,49,100,87,66
-30.25,118.25,0.0113704558727996,132.2,0.37631932,458.686,50,91,76,68
-30.25,118.5,0.019952387321696,128.8,0.34762403,457.12253,51,83,67,69
-30.25,118.75,0.0191048763625855,117.2,0.36935297,457.032,53,84,74,69
-30.25,119.0,0.0146176422680062,109.4,0.40526164,457.15857,55,89,84,69
-30.25,119.25,0.0144856907826449,106.4,0.41592574,457.00128,56,89,87,69
-30.25,119.5,0.0206517423244804,107.7,0.4149092,455.94836,55,83,87,70
-30.25,119.75,0.0293335519531475,111.0,0.40690687,455.9981,55,74,85,70
-30.25,120.0,0.0332099928919758,104.9,0.39287257,457.0237,56,71,81,69
-30.25,120.25,0.0326376951454828,99.7,0.39690045,456.3385,57,71,82,69
-30.25,120.5,0.036340966263032,77.6,0.40868527,456.35422,63,68,85,69
-30.25,120.75,0.0399296953564598,56.9,0.41011983,455.4265,68,63,85,70
-30.25,121.0,0.0388607248852384,39.6,0.40986556,455.16113,74,65,85,70
-30.25,121.25,0.032652620303755,32.2,0.42671978,455.15005,77,71,90,70
-30.25,121.5,0.0367873920865739,40.4,0.44053146,453.9513,74,67,93,71
-30.25,121.75,0.0409379407906228,57.9,0.42756957,452.73227,68,62,90,72
-30.25,122.0,0.0433386147848241,71.9,0.4084908,451.38116,64,59,85,73
-30.25,122.25,0.0411903414742222,89.3,0.39839637,450.04257,60,62,82,74
-30.25,122.5,0.0342482729061018,109.0,0.40633985,449.46375,55,70,84,74
-30.25,122.75,0.0254618875748877,130.1,0.38018167,448.64023,50,78,77,75
-30.25,123.0,0.0253894811773317,152.0,0.35526147,446.7444,46,78,70,76
-30.25,123.25,0.030003588255273,174.4,0.3475758,445.74872,42,74,67,77
-30.25,123.5,0.0367305902985944,197.1,0.35102963,446.1318,38,67,68,77
-30.25,123.75,0.0404554872950982,220.0,0.3552539,446.14218,35,63,70,77
-30.25,124.0,0.0416072783991694,243.0,0.34405547,443.6829,31,62,65,78
-30.25,124.25,0.0424590053591167,263.6,0.3233751,443.135,28,61,54,78
-30.25,124.5,0.0403101087373215,284.6,0.30864036,443.5292,25,63,45,78
-30.25,124.75,0.0353931120286385,306.1,0.30774295,443.97107,23,68,44,78
-30.25,125.0,0.0280956646250117,327.8,0.31619176,443.42883,20,76,49,78
-30.25,125.25,0.0223684634082019,349.8,0.3430736,445.0504,18,81,65,77
-30.25,125.5,0.0203000273045507,372.0,0.3999822,446.5554,16,83,83,76
-30.25,125.75,0.0186395169457509,394.3,0.44702595,447.51355,14,85,94,76
-30.25,126.0,0.0188366689652736,416.8,0.45931718,448.71622,12,85,97,75
-30.25,126.25,0.0216580975623357,439.5,0.44337937,449.6139,10,82,94,74
-30.25,126.5,0.0232317310846632,462.2,0.45991033,449.47528,9,80,97,74
-30.25,126.75,0.0228936172267865,485.0,0.4633059,448.9971,8,81,98,75
-30.25,127.0,0.0265811228015947,507.9,0.45914403,448.47076,6,77,97,75
-30.25,127.25,0.0312124344919409,530.9,0.46136305,447.07404,5,73,97,76
-30.25,127.5,0.0341244183924226,553.9,0.4624512,446.71872,4,70,97,76
-30.25,127.75,0.0383082164362782,577.0,0.45810342,445.81845,3,65,97,77
-30.25,128.0,0.0422819153645486,575.8,0.44659248,445.10376,3,61,94,77
-30.25,128.25,0.0460150850138494,553.9,0.43881047,444.24326,4,56,92,78
-30.25,128.5,0.0477878759931107,532.1,0.43887264,444.55142,5,54,92,78
-30.25,128.75,0.0487835477214373,510.5,0.4452144,444.8668,6,53,94,77
-30.25,129.0,0.0514401046204425,489.0,0.4443533,444.9809,7,49,94,77
-30.25,129.25,0.0564487292985653,467.8,0.4395949,444.40646,9,44,93,78
-30.25,129.5,0.0613114139530807,446.8,0.4304669,444.1218,10,40,91,78
-30.25,129.75,0.0677214675538596,426.1,0.42006204,443.73102,11,35,88,78
-30.25,130.0,0.0712497368055794,405.7,0.39713877,443.81036,13,33,82,78
-30.25,130.25,0.0656761707205857,385.6,0.37194753,443.745,15,37,75,78
-30.25,130.5,0.062394602419365,366.0,0.39313734,443.92798,16,39,81,78
-30.25,130.75,0.0612602142528409,346.9,0.41822517,444.76474,18,40,87,77
-30.25,131.0,0.0607260761693829,328.4,0.4303143,445.93353,20,40,91,77
-30.25,131.25,0.0631577781712015,310.5,0.4214588,446.32175,22,39,88,76
-30.25,131.5,0.0649783003656748,293.5,0.3909691,445.18643,24,37,80,77
-30.25,131.75,0.0792259280425718,277.4,0.38096893,445.16116,26,30,78,77
-30.25,132.0,0.0946003633329556,262.4,0.39169782,445.24564,28,24,81,77
-30.25,132.25,0.1036704774790753,248.8,0.40454173,445.80005,30,22,84,77
-30.25,132.5,0.1163672508627531,236.8,0.3761576,445.00946,32,21,76,77
-30.25,132.75,0.1309126570909505,226.5,0.35566932,445.1699,34,20,70,77
-30.25,133.0,0.1387489477732396,218.4,0.34140646,445.24188,35,19,64,77
-30.25,133.25,0.1436401884381969,212.6,0.35101244,445.2287,36,19,68,77
-30.25,133.5,0.1490071322680229,204.2,0.38838816,444.90558,37,18,80,77
-30.25,133.75,0.1599939836056104,181.3,0.40777883,445.3463,41,17,85,77
-30.25,134.0,0.1786246992237422,158.8,0.39481372,446.10156,45,16,81,77
-30.25,134.25,0.1915607018773222,136.7,0.39023432,445.91284,49,16,80,77
-30.25,134.5,0.2018661180245025,115.2,0.38572782,446.09995,54,15,79,77
-30.25,134.75,0.2095564936154655,95.0,0.37695384,445.439,59,14,77,77
-30.25,135.0,0.2196704582954269,76.8,0.34734824,444.57324,63,14,67,78
-30.25,135.25,0.235478850928623,62.6,0.35445607,445.7288,67,13,69,77
-30.25,135.5,0.2477813974488526,51.0,0.3550866,446.95117,70,12,70,76
-30.25,135.75,0.2555737163649783,38.1,0.35014638,449.11328,74,11,68,75
-30.25,136.0,0.2581697504535051,25.2,0.33996153,451.28384,80,11,63,73
-30.25,136.25,0.2553274918879781,12.4,0.32827348,454.3311,88,11,57,71
-30.25,136.5,0.2546989553874092,0.4,0.3140503,454.7689,100,11,48,71
-30.25,136.75,0.2528196784268532,13.2,0.3368301,456.5717,87,11,62,69
-30.25,137.0,0.2495474373921752,24.7,0.35456195,457.3447,80,11,69,69
-30.25,137.25,0.2436744002048813,41.9,0.35599515,457.6122,73,12,70,69
-30.25,137.5,0.2348745425010011,63.5,0.36646536,458.88373,66,13,74,68
-30.25,137.75,0.2369621425556639,67.9,0.36849338,459.39325,65,12,74,67
-30.25,138.0,0.2383797049389353,47.9,0.3304471,461.46738,71,12,59,66
-30.25,138.25,0.225108531804844,33.4,0.29605472,461.9843,76,13,39,65
-30.25,138.5,0.1869255980005532,32.5,0.30211115,462.50055,76,16,41,65
-30.25,138.75,0.1383519915021246,46.1,0.33162484,462.2705,72,19,59,65
-30.25,139.0,0.1614571531059309,65.8,0.31835654,461.02322,66,17,51,66
-30.25,139.25,0.2204204051456015,87.5,0.23771392,459.6901,60,14,24,67
-30.25,139.5,0.2264765955086442,110.1,0.21059342,461.92352,55,13,19,65
-30.25,139.75,0.2009812412495237,132.8,0.23015952,464.4707,50,15,22,63
-30.25,140.0,0.1998237020555063,155.7,0.25930882,466.75046,45,15,29,61
-30.25,140.25,0.1938287119849562,178.9,0.28537694,469.22256,41,15,35,60
-30.25,140.5,0.1829429857976113,188.9,0.3125917,469.3864,40,16,47,59
-30.25,140.75,0.1794400020236415,181.1,0.33961457,467.9025,41,16,63,61
-30.25,141.0,0.1804231911498521,176.2,0.35790482,466.4876,42,16,71,62
-30.25,141.25,0.1825941920901338,174.4,0.36369523,464.8882,42,16,73,63
-30.25,141.5,0.1897007472705029,175.7,0.35925084,463.8111,42,16,71,64
-30.25,141.75,0.1829381938814462,180.2,0.35821545,464.1998,41,16,71,64
-30.25,142.0,0.167149910206596,187.6,0.35477677,464.27014,40,17,70,63
-30.25,142.25,0.1472892946441702,193.6,0.3567853,463.09335,39,18,70,64
-30.25,142.5,0.1290848433572266,201.4,0.37273648,462.72177,38,20,75,65
-30.25,142.75,0.1195029611699283,211.5,0.38283846,463.28906,36,21,78,64
-30.25,143.0,0.1244246484379151,223.7,0.3861343,463.48834,34,20,79,64
-30.25,143.25,0.1374715036003007,236.2,0.3847297,463.39557,32,19,79,64
-30.25,143.5,0.1508338642417497,228.8,0.37451288,462.9157,33,18,76,65
-30.25,143.75,0.1592432876339271,207.9,0.3452413,463.45734,37,18,66,64
-30.25,144.0,0.1567866762833936,187.1,0.31824684,464.21555,40,18,51,63
-30.25,144.25,0.1465982685486475,163.4,0.3207282,464.0711,44,18,52,64
-30.25,144.5,0.1425382508696722,139.7,0.31775787,463.78583,48,19,50,64
-30.25,144.75,0.1460085105616599,116.1,0.29621837,463.19827,53,19,39,64
-30.25,145.0,0.1489129769311624,92.5,0.27598187,462.31708,59,18,33,65
-30.25,145.25,0.1453900402040398,69.2,0.25869304,462.94165,65,19,28,65
-30.25,145.5,0.1370177775654675,46.4,0.25129965,462.8905,71,19,27,65
-30.25,145.75,0.1264491798439329,24.4,0.25242823,462.78998,80,20,27,65
-30.25,146.0,0.1185764856547826,4.6,0.25922158,462.0261,95,21,29,65
-30.25,146.25,0.1195060373971327,15.0,0.25792193,460.01706,86,21,28,67
-30.25,146.5,0.1225509641145999,34.5,0.24529432,460.3833,76,20,25,66
-30.25,146.75,0.113518112622911,35.8,0.25078988,461.8363,75,21,27,65
-30.25,147.0,0.1010840687568166,30.6,0.27999952,462.15924,77,23,33,65
-30.25,147.25,0.0930432235378594,23.1,0.31783015,462.277,81,25,50,65
-30.25,147.5,0.0993016581627584,22.4,0.3169833,461.56442,81,23,50,65
-30.25,147.75,0.0929339153769736,27.6,0.32043543,461.81082,79,25,52,65
-30.25,148.0,0.0895257109834346,29.6,0.31033793,461.00317,78,26,46,66
-30.25,148.25,0.0856577185686633,24.0,0.29815406,459.82294,80,27,40,67
-30.25,148.5,0.085508222800369,20.0,0.27767035,458.9166,83,27,33,67
-30.25,148.75,0.0884323145451378,11.5,0.24940741,457.24875,89,26,26,69
-30.25,149.0,0.0829690784559629,0.1,0.23337798,455.7166,100,28,23,70
-30.25,149.25,0.072837001910167,9.9,0.2237168,454.37497,90,33,21,71
-30.25,149.5,0.068923703705271,0.2,0.21023715,454.29416,100,35,19,71
-30.25,149.75,0.0804407461518643,0.8,0.1853268,454.8328,99,29,16,71
-30.25,150.0,0.1008924710076479,16.9,0.13755903,454.43365,85,23,8,71
-30.25,150.25,0.1126359395505417,22.3,0.093513355,454.57297,81,21,3,71
-30.25,150.5,0.1142282139465567,19.4,0.101868816,454.00952,83,21,3,71
-30.25,150.75,0.1196630767058758,20.7,0.1185357,452.81635,82,21,5,72
-30.25,151.0,0.1241313514100121,10.4,0.12977478,452.08063,90,20,6,73
-30.25,151.25,0.116011911408887,19.3,0.15792088,452.0522,83,21,11,73
-30.25,151.5,0.1538276186329659,2.8,0.21872568,449.45917,97,18,21,74
-30.25,151.75,0.1865080963509778,5.8,0.20944485,442.67493,93,16,19,79
-30.25,152.0,0.1729149025487935,19.6,0.14532319,432.76175,83,17,9,83
-30.25,152.25,0.14975168893912,11.8,0.08554829,422.70444,88,18,2,87
-30.25,152.5,0.1308903789147734,0.2,0.07557992,414.5592,100,20,2,90
-30.25,152.75,0.0801369504737002,5.7,0.07395454,408.65475,93,29,2,91
-30.25,153.0,0.0280261422404908,1.0,0.123654306,406.2583,99,76,5,92
-30.5,115.25,0.018301982561215,8.2,0.34242028,447.6686,91,85,65,76
-30.5,115.5,0.0148828745974848,11.8,0.30387634,445.27716,88,88,42,77
-30.5,115.75,0.0080500012418876,25.7,0.31904194,447.59357,80,94,51,76
-30.5,116.0,0.0016385013082375,2.1,0.32889676,450.09927,98,99,58,74
-30.5,116.25,-0.0005124984419948,21.6,0.33506152,453.0878,82,100,61,72
-30.5,116.5,2.4232401379517145e-05,34.4,0.34616476,455.27997,76,100,66,70
-30.5,116.75,-0.0029422446730591,44.0,0.3441031,456.82053,72,98,65,69
-30.5,117.0,-0.0070974408271944,52.1,0.36591533,457.8799,70,95,73,68
-30.5,117.25,-0.0118165888202687,67.6,0.4025026,459.1545,65,91,83,67
-30.5,117.5,-0.0150895903153078,86.9,0.4366837,459.74777,60,88,92,67
-30.5,117.75,-0.0120423716980786,107.9,0.44905785,460.37662,55,91,95,66
-30.5,118.0,-0.0013524662481532,112.6,0.43685618,459.1884,54,99,92,67
-30.5,118.25,0.0075769820660796,104.8,0.42303422,457.42105,56,94,89,69
-30.5,118.5,0.0159324336977165,101.6,0.40289786,455.59515,57,87,83,70
-30.5,118.75,0.0199464784128524,92.5,0.38183257,453.92673,59,83,78,71
-30.5,119.0,0.0151295684355621,82.4,0.3836396,453.59973,61,88,78,72
-30.5,119.25,0.0117433048962127,78.4,0.38918227,453.7629,62,91,80,71
-30.5,119.5,0.0150483860346,80.2,0.39591578,453.56604,62,88,82,72
-30.5,119.75,0.0233521792793735,84.1,0.39791217,452.60858,61,80,82,72
-30.5,120.0,0.0297146203816824,77.8,0.38367334,452.77295,63,74,78,72
-30.5,120.25,0.0295818584782647,73.8,0.3856915,455.58908,64,74,79,70
-30.5,120.5,0.0357797020203655,65.5,0.39202058,455.29456,66,68,81,70
-30.5,120.75,0.0402924967508408,47.0,0.39633578,453.9631,71,63,82,71
-30.5,121.0,0.0374536695064134,23.5,0.4013735,452.8305,81,66,83,72
-30.5,121.25,0.0292300694976888,4.2,0.41550213,452.35812,95,75,87,73
-30.5,121.5,0.0297480577447762,22.8,0.4348527,451.3942,81,74,92,73
-30.5,121.75,0.0305545565893962,35.2,0.44559425,450.2339,75,73,94,74
-30.5,122.0,0.0312359216407154,53.9,0.45388597,449.0285,69,73,96,75
-30.5,122.25,0.0320733880707328,75.4,0.46353525,447.95544,63,72,98,75
-30.5,122.5,0.0328935291085924,97.9,0.4608831,447.378,58,71,97,76
-30.5,122.75,0.032514319276171,120.9,0.42435828,445.79654,52,72,89,77
-30.5,123.0,0.0329549700997415,144.2,0.38766107,444.1064,48,71,80,78
-30.5,123.25,0.034288035962908,167.2,0.3666286,442.97092,43,70,74,79
-30.5,123.5,0.0358867852638165,187.8,0.3548514,442.40292,40,68,70,79
-30.5,123.75,0.0396143617019766,208.4,0.34662077,440.41766,36,64,67,80
-30.5,124.0,0.0419186406863099,229.6,0.3329056,439.7594,33,61,60,80
-30.5,124.25,0.0424068350034455,251.2,0.3188392,439.54333,30,61,51,80
-30.5,124.5,0.0382139825173431,273.2,0.31481636,439.9183,27,65,49,80
-30.5,124.75,0.0294490102412445,295.4,0.33551782,440.6731,24,74,61,80
-30.5,125.0,0.023539616568901,317.8,0.348877,441.99573,21,80,67,79
-30.5,125.25,0.0194449215883477,340.4,0.36534825,443.5893,19,84,73,78
-30.5,125.5,0.0177238393574953,363.1,0.39599738,444.7738,17,86,82,77
-30.5,125.75,0.0160933116938741,385.9,0.44912636,445.84683,15,87,95,77
-30.5,126.0,0.0169507858609514,408.8,0.44515762,446.65518,13,86,94,76
-30.5,126.25,0.0184173149234127,431.8,0.452454,446.98462,11,85,95,76
-30.5,126.5,0.0174431424233175,454.9,0.46031827,447.01602,10,86,97,76
-30.5,126.75,0.0172692991992724,478.0,0.4560593,446.4811,8,86,96,76
-30.5,127.0,0.0212186494409771,501.2,0.4312397,445.94138,7,82,91,77
-30.5,127.25,0.0241969424920777,524.4,0.44237226,444.5928,5,79,93,78
-30.5,127.5,0.0250840854786691,547.6,0.4519449,443.82733,4,79,95,78
-30.5,127.75,0.0286152030119583,570.9,0.45412812,443.21408,4,75,96,78
-30.5,128.0,0.0335629140514703,565.6,0.4514357,442.95755,4,70,95,79
-30.5,128.25,0.0375676566172235,543.4,0.44808125,442.2832,5,66,95,79
-30.5,128.5,0.0410553049506796,521.2,0.4475725,442.04852,6,62,95,79
-30.5,128.75,0.0449785296605633,499.2,0.4474195,442.42654,7,57,95,79
-30.5,129.0,0.0484586044436409,477.3,0.4449661,441.76587,8,53,94,79
-30.5,129.25,0.0526712173329932,455.6,0.4425058,441.3317,9,48,93,79
-30.5,129.5,0.0555282538845425,434.0,0.4302488,441.01334,11,45,90,80
-30.5,129.75,0.0608598243888644,412.7,0.4252011,440.4243,12,40,89,80
-30.5,130.0,0.0655447858651833,391.7,0.42332444,439.998,14,37,89,80
-30.5,130.25,0.0659921603188628,370.9,0.4198098,440.38382,16,37,88,80
-30.5,130.5,0.0686023176603374,350.5,0.42743286,440.86252,18,35,90,80
-30.5,130.75,0.0695515619435658,330.5,0.42760795,441.3995,20,34,90,79
-30.5,131.0,0.0722079266494672,311.1,0.4248769,442.3209,22,33,89,79
-30.5,131.25,0.0753291916079996,292.2,0.4192937,442.67545,24,31,88,79
-30.5,131.5,0.0751103366805528,274.1,0.40983042,443.20978,27,31,85,78
-30.5,131.75,0.0801368583969417,256.8,0.40599635,443.29172,29,29,84,78
-30.5,132.0,0.0893087803563546,240.6,0.41679114,442.59662,31,26,87,79
-30.5,132.25,0.1000700748852631,225.7,0.4295426,442.2818,34,23,90,79
-30.5,132.5,0.113501147575499,212.4,0.4275571,442.70438,36,21,90,79
-30.5,132.75,0.1292976793949492,201.0,0.40811685,442.91043,38,20,85,79
-30.5,133.0,0.1457038717344403,191.8,0.37730548,442.5829,39,19,77,79
-30.5,133.25,0.1592088078941396,185.2,0.35453314,442.4626,40,18,69,79
-30.5,133.5,0.1670825970165121,181.3,0.34627017,442.4767,41,17,66,79
-30.5,133.75,0.1752932700528098,180.4,0.34475726,443.02057,41,17,66,79
-30.5,134.0,0.1852321045922248,170.4,0.32531986,443.2127,43,16,56,78
-30.5,134.25,0.1963428767475609,150.1,0.32047668,444.2118,47,15,52,78
-30.5,134.5,0.207205808720374,130.9,0.33217594,444.24966,50,15,59,78
-30.5,134.75,0.21478092149787,113.5,0.34982246,443.47922,54,14,68,78
-30.5,135.0,0.2255885177513673,98.9,0.31739897,442.66998,58,13,50,79
-30.5,135.25,0.2411619381347139,87.5,0.30783424,443.4132,60,12,44,78
-30.5,135.5,0.2535886517415444,74.5,0.30733842,445.1929,63,11,44,77
-30.5,135.75,0.2610361148677406,61.6,0.3078458,446.8546,67,11,44,76
-30.5,136.0,0.2635347630296434,48.8,0.30206636,448.35028,71,10,41,75
-30.5,136.25,0.2607068548954668,36.0,0.29069486,450.08652,75,11,37,74
-30.5,136.5,0.2580897306934708,23.2,0.2976918,452.34418,81,11,39,73
-30.5,136.75,0.2542436935539756,8.9,0.32859793,454.51035,91,11,58,71
-30.5,137.0,0.2506958745952163,13.8,0.3703989,456.04633,87,11,75,70
-30.5,137.25,0.2450698037853553,36.5,0.37636945,456.23154,75,12,76,70
-30.5,137.5,0.2387169563677162,60.1,0.38783383,450.33328,67,12,80,74
-30.5,137.75,0.2396773852053143,60.4,0.37981966,452.9436,67,12,77,72
-30.5,138.0,0.240548164644722,36.7,0.35179338,459.48105,75,12,68,67
-30.5,138.25,0.2249236816119048,13.2,0.31051543,459.1478,87,13,46,67
-30.5,138.5,0.1813358786227625,11.0,0.34447095,459.7415,89,16,66,67
-30.5,138.75,0.1882739399249355,33.7,0.33298132,459.31793,76,16,60,67
-30.5,139.0,0.2405975708250133,56.8,0.26484343,458.5238,68,12,30,68
-30.5,139.25,0.2845729209748762,80.3,0.18714409,458.3476,62,9,16,68
-30.5,139.5,0.2532273970932389,103.9,0.18818295,460.86624,56,11,16,66
-30.5,139.75,0.2249823626913851,127.6,0.244298,453.94537,51,13,25,71
-30.5,140.0,0.2202149906683536,151.2,0.27855366,459.1427,46,14,33,67
-30.5,140.25,0.2077211628947961,174.9,0.30686593,466.44775,42,15,44,62
-30.5,140.5,0.1933198139175753,163.3,0.33159074,465.59473,44,16,59,62
-30.5,140.75,0.1953419532582518,154.3,0.3543769,464.36017,46,15,69,63
-30.5,141.0,0.193620000056745,148.5,0.35919106,464.11337,47,15,71,64
-30.5,141.25,0.1869105952636649,146.4,0.3637989,463.18365,47,16,73,64
-30.5,141.5,0.1759743685213228,148.0,0.37277046,462.43506,47,17,75,65
-30.5,141.75,0.1633847592456732,153.2,0.38227704,462.08844,46,17,78,65
-30.5,142.0,0.1584754367558551,160.8,0.366993,462.84686,44,18,74,65
-30.5,142.25,0.1522786810328917,166.8,0.3607358,461.91116,43,18,72,65
-30.5,142.5,0.145978254951617,175.8,0.3642961,461.3283,42,19,73,66
-30.5,142.75,0.1379036763971228,187.3,0.37387764,460.88962,40,19,76,66
-30.5,143.0,0.1455120934572603,199.9,0.37527966,461.06177,38,19,76,66
-30.5,143.25,0.1592232326843909,212.5,0.38023245,460.8829,36,18,77,66
-30.5,143.5,0.1652568271361468,217.5,0.37868837,461.663,35,17,77,65
-30.5,143.75,0.1637338038179136,195.5,0.36998093,462.3699,39,17,75,65
-30.5,144.0,0.1608582029119133,173.8,0.35539123,463.17416,42,17,70,64
-30.5,144.25,0.1514730177908426,152.7,0.36729228,463.71716,46,18,74,64
-30.5,144.5,0.15150308364204,132.5,0.36270592,462.1943,50,18,72,65
-30.5,144.75,0.1549665471003945,113.7,0.34041086,461.39545,54,18,64,66
-30.5,145.0,0.1562813289289243,97.0,0.3044362,461.59344,58,18,42,65
-30.5,145.25,0.1473354983817054,79.5,0.2687073,461.0336,62,18,31,66
-30.5,145.5,0.1343576276563995,59.6,0.2570625,459.65945,67,19,28,67
-30.5,145.75,0.1238447269180878,40.0,0.25377414,458.63824,74,20,27,68
-30.5,146.0,0.1199208305538853,20.5,0.25141564,458.11276,82,21,27,68
-30.5,146.25,0.1268712327216885,1.0,0.24631327,457.03732,99,20,25,69
-30.5,146.5,0.1372743582419519,18.2,0.22850682,456.64758,84,19,22,69
-30.5,146.75,0.1272463746914928,36.0,0.2331579,457.5064,75,20,23,69
-30.5,147.0,0.1095336633468312,55.7,0.2657382,459.2756,68,22,30,67
-30.5,147.25,0.0973284915089607,51.0,0.3060135,460.64813,70,24,43,66
-30.5,147.5,0.1080125183776198,49.9,0.28341597,459.2773,70,22,34,67
-30.5,147.75,0.1030074954043985,54.9,0.27356198,459.23068,69,22,32,67
-30.5,148.0,0.0918788767064966,56.3,0.2788335,458.23358,68,25,33,68
-30.5,148.25,0.0828858755462403,51.7,0.2844416,457.72717,70,28,35,68
-30.5,148.5,0.0804628320703549,46.3,0.27217102,457.62247,72,29,32,69
-30.5,148.75,0.0854302721680142,36.6,0.22724588,453.89133,75,27,22,71
-30.5,149.0,0.0770610242538775,24.8,0.21188413,451.70715,80,31,19,73
-30.5,149.25,0.0640699311203899,13.8,0.20588262,450.8859,87,38,19,74
-30.5,149.5,0.0568257118602992,8.4,0.19846618,450.79276,91,43,18,74
-30.5,149.75,0.0770224989414037,13.9,0.17800607,451.97015,87,31,15,73
-30.5,150.0,0.1177907399367541,8.0,0.13409704,453.5498,91,21,7,72
-30.5,150.25,0.1468289113403963,5.4,0.113960184,453.22354,94,18,4,72
-30.5,150.5,0.1505652048270262,5.7,0.11953087,452.23047,93,18,5,73
-30.5,150.75,0.1354443307516963,2.8,0.14648825,450.39407,97,19,9,74
-30.5,151.0,0.1266651814293471,25.5,0.15080234,450.13873,80,20,10,74
-30.5,151.25,0.1321463430599708,23.4,0.18776627,449.70508,81,20,16,74
-30.5,151.5,0.1714028717927812,6.7,0.21319574,446.2536,92,17,20,77
-30.5,151.75,0.2065622102513554,1.3,0.20254359,440.1573,99,15,18,80
-30.5,152.0,0.2041677935403727,1.3,0.13365388,430.58902,99,15,7,84
-30.5,152.25,0.1857753829409678,0.7,0.0822004,419.95584,99,16,2,88
-30.5,152.5,0.1397740786008182,13.8,0.051782873,412.3007,87,19,1,90
-30.5,152.75,0.0626030496467137,19.2,0.05298602,406.62823,83,39,1,92
-30.5,153.0,0.0044017813423471,0.2,0.114257924,403.35278,100,97,4,93
