Latitude,Longitude,min_distance_nature_land_km
-32.0,126.5,15.7
-32.0,126.75,24.8
-32.0,127.0,23.7
-32.0,127.25,20.6
-32.0,127.5,15.6
-32.0,127.75,25.9
-32.0,128.0,46.8
-32.0,128.25,68.2
-32.0,128.5,48.8
-32.0,128.75,34.4
-32.0,129.0,32.9
-32.0,129.25,38.4
-32.0,131.75,25.4
-32.0,132.0,11.2
-32.0,132.25,7.4
-32.0,132.5,3.6
-32.0,132.75,5.2
-32.0,133.0,4.6
-32.0,133.25,20.6
-32.0,133.5,18.8
-32.0,133.75,10.3
-32.0,134.0,5.2
-32.0,134.25,0.0
-32.0,134.5,0.0
-32.0,134.75,3.9
-32.0,135.0,24.9
-32.0,135.25,34.6
-32.0,135.5,38.0
-32.0,135.75,17.2
-32.0,136.0,0.7
-32.0,136.25,0.0
-32.0,136.5,16.9
-32.0,136.75,40.2
-32.0,137.0,52.6
-32.0,137.25,33.7
-32.0,137.5,18.9
-32.0,137.75,6.7
-32.0,138.0,22.1
-32.0,138.25,40.6
-32.0,138.5,43.5
-32.0,138.75,43.7
-32.0,139.0,53.1
-32.0,139.25,67.6
-32.0,139.5,86.2
-32.0,139.75,96.6
-32.0,140.0,98.1
-32.0,140.25,105.0
-32.0,140.5,116.2
-32.0,140.75,118.6
-32.0,141.0,118.2
-32.0,141.25,97.9
-32.0,141.5,76.4
-32.0,141.75,56.4
-32.0,142.0,40.4
-32.0,142.25,33.4
-32.0,142.5,39.7
-32.0,142.75,53.3
-32.0,143.0,69.9
-32.0,143.25,89.5
-32.0,143.5,110.5
-32.0,143.75,107.3
-32.0,144.0,91.4
-32.0,144.25,79.4
-32.0,144.5,73.1
-32.0,144.75,73.9
-32.0,145.0,59.7
-32.0,145.25,49.4
-32.0,145.5,47.2
-32.0,145.75,48.8
-32.0,146.0,36.5
-32.0,146.25,24.7
-32.0,146.5,27.2
-32.0,146.75,23.6
-32.0,147.0,35.6
-32.0,147.25,54.5
-32.0,147.5,39.4
-32.0,147.75,16.1
-32.0,148.0,0.8
-32.0,148.25,21.6
-32.0,148.5,15.9
-32.0,148.75,0.8
-32.0,149.0,24.1
-32.0,149.25,29.4
-32.0,149.5,29.9
-32.0,149.75,23.2
-32.0,150.0,18.1
-32.0,150.25,19.3
-32.0,150.5,19.5
-32.0,150.75,4.0
-32.0,151.0,8.8
-32.0,151.25,9.4
-32.0,151.5,0.0
-32.0,151.75,3.7
-32.0,152.0,14.9
-32.0,152.25,10.1
-32.0,152.5,0.0
-32.0,152.75,15.5
-32.25,115.5,24.1
-32.25,115.75,4.7
-32.25,116.0,8.5
-32.25,116.25,1.5
-32.25,116.5,6.1
-32.25,116.75,5.5
-32.25,117.0,14.2
-32.25,117.25,0.4
-32.25,117.5,17.3
-32.25,117.75,14.2
-32.25,118.0,5.4
-32.25,118.25,13.4
-32.25,118.5,6.0
-32.25,118.75,7.4
-32.25,119.0,1.2
-32.25,119.25,18.8
-32.25,119.5,24.0
-32.25,119.75,14.2
-32.25,120.0,23.7
-32.25,120.25,30.3
-32.25,120.5,48.4
-32.25,120.75,48.1
-32.25,121.0,56.4
-32.25,121.25,47.5
-32.25,121.5,25.0
-32.25,121.75,4.2
-32.25,122.0,0.8
-32.25,122.25,0.0
-32.25,122.5,0.0
-32.25,122.75,7.4
-32.25,123.0,16.4
-32.25,123.25,16.6
-32.25,123.5,16.6
-32.25,123.75,28.3
-32.25,124.0,49.2
-32.25,124.25,69.7
-32.25,124.5,63.2
-32.25,124.75,52.7
-32.25,125.0,42.2
-32.25,125.25,31.7
-32.25,125.5,19.1
-32.25,125.75,4.3
-32.25,126.0,0.0
-32.25,126.25,0.7
-32.25,126.5,0.0
-32.25,126.75,0.0
-32.25,127.0,0.0
-32.25,127.25,0.0
-32.25,127.5,3.8
-32.25,127.75,21.3
-32.25,128.0,44.3
-32.25,128.25,67.6
-32.25,132.25,16.3
-32.25,132.5,24.8
-32.25,132.75,25.3
-32.25,133.0,11.9
-32.25,133.25,0.7
-32.25,133.5,4.9
-32.25,133.75,4.9
-32.25,134.0,18.4
-32.25,134.25,11.2
-32.25,134.5,2.0
-32.25,134.75,0.0
-32.25,135.0,13.5
-32.25,135.25,10.4
-32.25,135.5,20.2
-32.25,135.75,9.9
-32.25,136.0,3.8
-32.25,136.25,0.5
-32.25,136.5,21.8
-32.25,136.75,45.1
-32.25,137.0,47.4
-32.25,137.25,55.4
-32.25,137.5,38.6
-32.25,137.75,16.2
-32.25,138.0,4.6
-32.25,138.25,24.7
-32.25,138.5,46.1
-32.25,138.75,67.2
-32.25,139.0,78.2
-32.25,139.25,89.1
-32.25,139.5,103.9
-32.25,139.75,116.8
-32.25,140.0,109.7
-32.25,140.25,98.5
-32.25,140.5,91.9
-32.25,140.75,90.6
-32.25,141.0,90.7
-32.25,141.25,84.9
-32.25,141.5,63.7
-32.25,141.75,43.9
-32.25,142.0,22.4
-32.25,142.25,5.7
-32.25,142.5,17.1
-32.25,142.75,35.1
-32.25,143.0,57.0
-32.25,143.25,79.7
-32.25,143.5,102.7
-32.25,143.75,90.6
-32.25,144.0,71.3
-32.25,144.25,55.0
-32.25,144.5,45.4
-32.25,144.75,46.1
-32.25,145.0,40.9
-32.25,145.25,23.4
-32.25,145.5,19.7
-32.25,145.75,21.0
-32.25,146.0,27.1
-32.25,146.25,4.1
-32.25,146.5,12.3
-32.25,146.75,35.7
-32.25,147.0,50.2
-32.25,147.25,60.9
-32.25,147.5,49.6
-32.25,147.75,33.2
-32.25,148.0,26.3
-32.25,148.25,37.1
-32.25,148.5,32.3
-32.25,148.75,24.4
-32.25,149.0,17.1
-32.25,149.25,4.0
-32.25,149.5,25.8
-32.25,149.75,4.9
-32.25,150.0,0.3
-32.25,150.25,3.9
-32.25,150.5,5.0
-32.25,150.75,12.4
-32.25,151.0,22.6
-32.25,151.25,3.1
-32.25,151.5,10.3
-32.25,151.75,1.6
-32.25,152.0,6.9
-32.25,152.25,8.5
-32.25,152.5,0.7
-32.25,152.75,17.2
-32.5,115.5,20.3
-32.5,115.75,11.4
-32.5,116.0,9.0
-32.5,116.25,3.1
-32.5,116.5,10.5
-32.5,116.75,3.3
-32.5,117.0,4.5
-32.5,117.25,4.1
-32.5,117.5,10.9
-32.5,117.75,11.0
-32.5,118.0,13.2
-32.5,118.25,2.0
-32.5,118.5,3.5
-32.5,118.75,4.9
-32.5,119.0,7.7
-32.5,119.25,1.6
-32.5,119.5,3.7
-32.5,119.75,11.2
-32.5,120.0,23.7
-32.5,120.25,37.5
-32.5,120.5,25.6
-32.5,120.75,20.8
-32.5,121.0,35.6
-32.5,121.25,30.0
-32.5,121.5,11.3
-32.5,121.75,13.5
-32.5,122.0,0.0
-32.5,122.25,0.0
-32.5,122.5,0.0
-32.5,122.75,0.0
-32.5,123.0,0.0
-32.5,123.25,0.0
-32.5,123.5,0.0
-32.5,123.75,22.9
-32.5,124.0,46.2
-32.5,124.25,43.0
-32.5,124.5,38.1
-32.5,124.75,27.7
-32.5,125.0,17.3
-32.5,125.25,6.7
-32.5,125.5,0.0
-32.5,125.75,8.7
-32.5,126.0,21.8
-32.5,126.25,27.7
-32.5,126.5,22.9
-32.5,126.75,21.7
-32.5,127.0,23.0
-32.5,127.25,25.2
-32.5,133.75,9.0
-32.5,134.0,3.1
-32.5,134.25,10.5
-32.5,134.5,26.5
-32.5,134.75,11.6
-32.5,135.0,1.6
-32.5,135.25,0.0
-32.5,135.5,0.0
-32.5,135.75,8.5
-32.5,136.0,14.2
-32.5,136.25,27.6
-32.5,136.5,32.6
-32.5,136.75,21.5
-32.5,137.0,20.6
-32.5,137.25,37.0
-32.5,137.5,31.8
-32.5,137.75,19.3
-32.5,138.0,0.6
-32.5,138.25,16.5
-32.5,138.5,39.6
-32.5,138.75,61.0
-32.5,139.0,74.4
-32.5,139.25,74.6
-32.5,139.5,81.4
-32.5,139.75,93.3
-32.5,140.0,86.7
-32.5,140.25,73.6
-32.5,140.5,64.5
-32.5,140.75,62.7
-32.5,141.0,62.7
-32.5,141.25,66.8
-32.5,141.5,55.8
-32.5,141.75,32.6
-32.5,142.0,9.6
-32.5,142.25,0.0
-32.5,142.5,10.2
-32.5,142.75,33.2
-32.5,143.0,56.2
-32.5,143.25,79.1
-32.5,143.5,102.2
-32.5,143.75,80.6
-32.5,144.0,58.0
-32.5,144.25,36.3
-32.5,144.5,18.9
-32.5,144.75,18.4
-32.5,145.0,27.3
-32.5,145.25,11.3
-32.5,145.5,0.0
-32.5,145.75,2.9
-32.5,146.0,26.1
-32.5,146.25,29.9
-32.5,146.5,30.9
-32.5,146.75,18.3
-32.5,147.0,24.5
-32.5,147.25,40.0
-32.5,147.5,57.6
-32.5,147.75,52.8
-32.5,148.0,31.7
-32.5,148.25,12.0
-32.5,148.5,16.5
-32.5,148.75,36.9
-32.5,149.0,27.6
-32.5,149.25,21.3
-32.5,149.5,11.0
-32.5,149.75,8.5
-32.5,150.0,12.0
-32.5,150.25,0.0
-32.5,150.5,0.0
-32.5,150.75,0.0
-32.5,151.0,8.8
-32.5,151.25,27.7
-32.5,151.5,28.6
-32.5,151.75,10.9
-32.5,152.0,5.9
-32.5,152.25,0.0
-32.5,152.5,4.7
-32.75,115.5,11.2
-32.75,115.75,1.0
-32.75,116.0,0.0
-32.75,116.25,7.9
-32.75,116.5,15.9
-32.75,116.75,22.1
-32.75,117.0,28.3
-32.75,117.25,20.1
-32.75,117.5,12.0
-32.75,117.75,17.6
-32.75,118.0,16.8
-32.75,118.25,2.2
-32.75,118.5,0.3
-32.75,118.75,7.0
-32.75,119.0,0.0
-32.75,119.25,0.9
-32.75,119.5,5.9
-32.75,119.75,6.1
-32.75,120.0,21.4
-32.75,120.25,9.6
-32.75,120.5,4.6
-32.75,120.75,7.5
-32.75,121.0,7.6
-32.75,121.25,8.3
-32.75,121.5,6.4
-32.75,121.75,11.9
-32.75,122.0,0.0
-32.75,122.25,0.0
-32.75,122.5,0.0
-32.75,122.75,0.0
-32.75,123.0,0.0
-32.75,123.25,0.0
-32.75,123.5,4.4
-32.75,123.75,25.2
-32.75,124.0,30.1
-32.75,124.25,16.4
-32.75,124.5,11.5
-32.75,124.75,2.7
-32.75,125.0,0.0
-32.75,125.25,10.7
-32.75,125.5,19.5
-32.75,125.75,29.9
-32.75,134.0,24.8
-32.75,134.25,20.5
-32.75,134.5,27.4
-32.75,134.75,24.2
-32.75,135.0,10.9
-32.75,135.25,10.2
-32.75,135.5,0.0
-32.75,135.75,0.0
-32.75,136.0,11.4
-32.75,136.25,28.7
-32.75,136.5,17.7
-32.75,136.75,0.8
-32.75,137.0,8.4
-32.75,137.25,30.9
-32.75,137.5,21.3
-32.75,137.75,3.2
-32.75,138.0,2.3
-32.75,138.25,6.8
-32.75,138.5,29.5
-32.75,138.75,52.7
-32.75,139.0,46.9
-32.75,139.25,47.3
-32.75,139.5,57.0
-32.75,139.75,72.9
-32.75,140.0,66.4
-32.75,140.25,50.5
-32.75,140.5,38.0
-32.75,140.75,34.7
-32.75,141.0,34.8
-32.75,141.25,41.7
-32.75,141.5,57.8
-32.75,141.75,39.5
-32.75,142.0,21.1
-32.75,142.25,15.5
-32.75,142.5,18.0
-32.75,142.75,37.0
-32.75,143.0,59.0
-32.75,143.25,81.5
-32.75,143.5,92.6
-32.75,143.75,72.7
-32.75,144.0,54.7
-32.75,144.25,31.5
-32.75,144.5,8.8
-32.75,144.75,1.5
-32.75,145.0,20.7
-32.75,145.25,7.7
-32.75,145.5,4.3
-32.75,145.75,4.5
-32.75,146.0,22.4
-32.75,146.25,23.4
-32.75,146.5,22.6
-32.75,146.75,3.1
-32.75,147.0,3.6
-32.75,147.25,25.4
-32.75,147.5,41.8
-32.75,147.75,49.1
-32.75,148.0,26.2
-32.75,148.25,5.4
-32.75,148.5,10.1
-32.75,148.75,30.4
-32.75,149.0,43.1
-32.75,149.25,29.7
-32.75,149.5,7.4
-32.75,149.75,13.5
-32.75,150.0,12.3
-32.75,150.25,0.4
-32.75,150.5,0.0
-32.75,150.75,2.9
-32.75,151.0,0.0
-32.75,151.25,11.9
-32.75,151.5,7.0
-32.75,151.75,7.4
-32.75,152.0,3.1
-32.75,152.25,4.4
-33.0,115.5,16.9
-33.0,115.75,4.9
-33.0,116.0,6.8
-33.0,116.25,0.0
-33.0,116.5,11.2
-33.0,116.75,18.6
-33.0,117.0,26.8
-33.0,117.25,7.9
-33.0,117.5,0.0
-33.0,117.75,4.4
-33.0,118.0,2.6
-33.0,118.25,0.0
-33.0,118.5,3.1
-33.0,118.75,5.1
-33.0,119.0,7.0
-33.0,119.25,14.7
-33.0,119.5,2.1
-33.0,119.75,0.3
-33.0,120.0,0.0
-33.0,120.25,0.0
-33.0,120.5,13.3
-33.0,120.75,23.2
-33.0,121.0,0.0
-33.0,121.25,2.9
-33.0,121.5,9.7
-33.0,121.75,5.8
-33.0,122.0,9.7
-33.0,122.25,27.9
-33.0,122.5,27.9
-33.0,122.75,27.9
-33.0,123.0,27.9
-33.0,123.25,27.9
-33.0,123.5,28.2
-33.0,123.75,26.4
-33.0,124.0,8.2
-33.0,124.25,0.0
-33.0,124.5,7.7
-33.0,124.75,11.0
-33.0,125.0,20.8
-33.0,125.25,34.5
-33.0,134.0,17.3
-33.0,134.25,4.9
-33.0,134.5,10.9
-33.0,134.75,4.5
-33.0,135.0,3.8
-33.0,135.25,19.3
-33.0,135.5,9.9
-33.0,135.75,0.0
-33.0,136.0,0.1
-33.0,136.25,16.5
-33.0,136.5,6.5
-33.0,136.75,0.0
-33.0,137.0,17.5
-33.0,137.25,23.7
-33.0,137.5,4.7
-33.0,137.75,17.6
-33.0,138.0,9.2
-33.0,138.25,10.7
-33.0,138.5,32.8
-33.0,138.75,38.0
-33.0,139.0,20.6
-33.0,139.25,20.9
-33.0,139.5,37.7
-33.0,139.75,58.8
-33.0,140.0,50.8
-33.0,140.25,31.6
-33.0,140.5,14.7
-33.0,140.75,6.8
-33.0,141.0,6.8
-33.0,141.25,24.0
-33.0,141.5,45.3
-33.0,141.75,45.5
-33.0,142.0,45.6
-33.0,142.25,43.2
-33.0,142.5,43.5
-33.0,142.75,54.3
-33.0,143.0,71.1
-33.0,143.25,71.9
-33.0,143.5,77.0
-33.0,143.75,60.9
-33.0,144.0,38.8
-33.0,144.25,19.1
-33.0,144.5,16.7
-33.0,144.75,24.3
-33.0,145.0,16.6
-33.0,145.25,23.4
-33.0,145.5,14.6
-33.0,145.75,0.0
-33.0,146.0,0.5
-33.0,146.25,2.8
-33.0,146.5,24.0
-33.0,146.75,21.2
-33.0,147.0,17.7
-33.0,147.25,6.4
-33.0,147.5,24.8
-33.0,147.75,47.6
-33.0,148.0,31.0
-33.0,148.25,8.2
-33.0,148.5,0.0
-33.0,148.75,15.7
-33.0,149.0,20.5
-33.0,149.25,12.9
-33.0,149.5,24.5
-33.0,149.75,24.7
-33.0,150.0,13.4
-33.0,150.25,0.6
-33.0,150.5,0.0
-33.0,150.75,0.6
-33.0,151.0,0.5
-33.0,151.25,4.5
-33.0,151.5,5.0
-33.0,151.75,2.4
-33.0,152.0,23.2
-33.25,115.5,16.9
-33.25,115.75,4.9
-33.25,116.0,16.3
-33.25,116.25,0.0
-33.25,116.5,8.8
-33.25,116.75,29.6
-33.25,117.0,30.3
-33.25,117.25,14.9
-33.25,117.5,4.5
-33.25,117.75,9.7
-33.25,118.0,18.3
-33.25,118.25,6.5
-33.25,118.5,5.6
-33.25,118.75,0.8
-33.25,119.0,2.2
-33.25,119.25,13.0
-33.25,119.5,0.1
-33.25,119.75,0.0
-33.25,120.0,7.0
-33.25,120.25,13.8
-33.25,120.5,25.6
-33.25,120.75,21.1
-33.25,121.0,6.4
-33.25,121.25,11.6
-33.25,121.5,5.3
-33.25,121.75,4.1
-33.25,122.0,12.6
-33.25,122.25,20.8
-33.25,122.5,15.2
-33.25,122.75,14.0
-33.25,123.0,8.7
-33.25,123.25,3.9
-33.25,123.5,3.9
-33.25,123.75,3.8
-33.25,124.0,0.0
-33.25,124.25,15.4
-33.25,124.5,35.0
-33.25,124.75,38.4
-33.25,134.25,26.0
-33.25,134.5,10.1
-33.25,134.75,5.5
-33.25,135.0,1.0
-33.25,135.25,0.0
-33.25,135.5,6.7
-33.25,135.75,9.4
-33.25,136.0,9.0
-33.25,136.25,1.7
-33.25,136.5,1.3
-33.25,136.75,12.8
-33.25,137.0,13.3
-33.25,137.25,8.5
-33.25,137.5,11.2
-33.25,137.75,24.2
-33.25,138.0,16.4
-33.25,138.25,12.6
-33.25,138.5,32.4
-33.25,138.75,34.5
-33.25,139.0,13.0
-33.25,139.25,10.8
-33.25,139.5,32.6
-33.25,139.75,55.4
-33.25,140.0,38.1
-33.25,140.25,19.1
-33.25,140.5,0.0
-33.25,140.75,0.0
-33.25,141.0,0.0
-33.25,141.25,11.6
-33.25,141.5,22.5
-33.25,141.75,19.5
-33.25,142.0,19.5
-33.25,142.25,35.3
-33.25,142.5,55.7
-33.25,142.75,50.2
-33.25,143.0,43.2
-33.25,143.25,44.1
-33.25,143.5,51.7
-33.25,143.75,60.1
-33.25,144.0,37.7
-33.25,144.25,17.4
-33.25,144.5,14.6
-33.25,144.75,9.5
-33.25,145.0,0.0
-33.25,145.25,12.6
-33.25,145.5,15.6
-33.25,145.75,2.1
-33.25,146.0,14.1
-33.25,146.25,16.8
-33.25,146.5,31.0
-33.25,146.75,45.7
-33.25,147.0,27.8
-33.25,147.25,19.4
-33.25,147.5,31.1
-33.25,147.75,51.3
-33.25,148.0,36.2
-33.25,148.25,13.9
-33.25,148.5,7.4
-33.25,148.75,13.4
-33.25,149.0,7.8
-33.25,149.25,8.8
-33.25,149.5,15.5
-33.25,149.75,1.4
-33.25,150.0,3.2
-33.25,150.25,0.0
-33.25,150.5,0.0
-33.25,150.75,0.0
-33.25,151.0,0.0
-33.25,151.25,0.1
-33.25,151.5,5.3
-33.25,151.75,13.0
-33.5,115.25,20.5
-33.5,115.5,3.9
-33.5,115.75,16.0
-33.5,116.0,34.3
-33.5,116.25,24.8
-33.5,116.5,12.8
-33.5,116.75,14.0
-33.5,117.0,23.6
-33.5,117.25,0.5
-33.5,117.5,12.9
-33.5,117.75,0.4
-33.5,118.0,11.6
-33.5,118.25,10.7
-33.5,118.5,1.7
-33.5,118.75,9.6
-33.5,119.0,0.0
-33.5,119.25,3.8
-33.5,119.5,11.8
-33.5,119.75,0.0
-33.5,120.0,2.3
-33.5,120.25,20.8
-33.5,120.5,11.1
-33.5,120.75,3.2
-33.5,121.0,8.4
-33.5,121.25,2.6
-33.5,121.5,3.3
-33.5,121.75,10.2
-33.5,122.0,3.4
-33.5,122.25,1.8
-33.5,122.5,2.9
-33.5,122.75,0.8
-33.5,123.0,3.0
-33.5,123.25,0.0
-33.5,123.5,0.0
-33.5,123.75,0.0
-33.5,124.0,1.3
-33.5,124.25,24.3
-33.5,134.5,20.7
-33.5,134.75,9.9
-33.5,135.0,9.4
-33.5,135.25,13.1
-33.5,135.5,0.8
-33.5,135.75,5.4
-33.5,136.0,1.3
-33.5,136.25,5.6
-33.5,136.5,9.4
-33.5,136.75,0.1
-33.5,137.0,15.0
-33.5,137.25,0.0
-33.5,137.5,14.0
-33.5,137.75,29.3
-33.5,138.0,6.2
-33.5,138.25,15.3
-33.5,138.5,38.4
-33.5,138.75,18.5
-33.5,139.0,6.2
-33.5,139.25,22.3
-33.5,139.5,39.6
-33.5,139.75,46.5
-33.5,140.0,23.4
-33.5,140.25,2.2
-33.5,140.5,0.0
-33.5,140.75,0.0
-33.5,141.0,0.0
-33.5,141.25,4.2
-33.5,141.5,16.2
-33.5,141.75,11.4
-33.5,142.0,7.8
-33.5,142.25,29.5
-33.5,142.5,50.9
-33.5,142.75,29.7
-33.5,143.0,15.5
-33.5,143.25,16.6
-33.5,143.5,30.2
-33.5,143.75,50.7
-33.5,144.0,53.6
-33.5,144.25,41.8
-33.5,144.5,40.6
-33.5,144.75,27.9
-33.5,145.0,26.1
-33.5,145.25,32.0
-33.5,145.5,27.0
-33.5,145.75,6.3
-33.5,146.0,18.8
-33.5,146.25,41.5
-33.5,146.5,51.6
-33.5,146.75,63.9
-33.5,147.0,51.3
-33.5,147.25,47.3
-33.5,147.5,53.2
-33.5,147.75,46.6
-33.5,148.0,40.4
-33.5,148.25,18.2
-33.5,148.5,1.4
-33.5,148.75,17.4
-33.5,149.0,14.9
-33.5,149.25,26.7
-33.5,149.5,27.0
-33.5,149.75,11.0
-33.5,150.0,7.1
-33.5,150.25,1.6
-33.5,150.5,0.0
-33.5,150.75,0.5
-33.5,151.0,2.1
-33.5,151.25,0.0
-33.5,151.5,6.5
-33.75,115.0,0.3
-33.75,115.25,18.5
-33.75,115.5,13.2
-33.75,115.75,28.7
-33.75,116.0,22.3
-33.75,116.25,24.7
-33.75,116.5,18.1
-33.75,116.75,18.2
-33.75,117.0,27.2
-33.75,117.25,27.2
-33.75,117.5,23.3
-33.75,117.75,7.6
-33.75,118.0,12.3
-33.75,118.25,3.6
-33.75,118.5,13.0
-33.75,118.75,1.2
-33.75,119.0,5.1
-33.75,119.25,6.8
-33.75,119.5,4.9
-33.75,119.75,0.0
-33.75,120.0,3.1
-33.75,120.25,1.1
-33.75,120.5,11.5
-33.75,120.75,7.5
-33.75,121.0,8.7
-33.75,121.25,5.4
-33.75,121.5,1.8
-33.75,121.75,0.7
-33.75,122.0,4.5
-33.75,122.25,16.8
-33.75,122.5,11.2
-33.75,122.75,9.5
-33.75,123.0,5.5
-33.75,123.25,0.0
-33.75,123.5,0.0
-33.75,123.75,0.0
-33.75,124.0,4.0
-33.75,134.75,16.5
-33.75,135.0,23.7
-33.75,135.25,11.2
-33.75,135.5,0.0
-33.75,135.75,9.1
-33.75,136.0,0.0
-33.75,136.25,9.3
-33.75,136.5,9.7
-33.75,136.75,10.2
-33.75,137.0,3.2
-33.75,137.25,25.3
-33.75,137.5,25.8
-33.75,137.75,32.3
-33.75,138.0,26.8
-33.75,138.25,30.0
-33.75,138.5,19.0
-33.75,138.75,21.3
-33.75,139.0,9.0
-33.75,139.25,13.9
-33.75,139.5,19.4
-33.75,139.75,26.4
-33.75,140.0,24.9
-33.75,140.25,9.2
-33.75,140.5,0.0
-33.75,140.75,0.0
-33.75,141.0,0.0
-33.75,141.25,22.8
-33.75,141.5,35.6
-33.75,141.75,34.7
-33.75,142.0,32.8
-33.75,142.25,43.7
-33.75,142.5,39.5
-33.75,142.75,23.7
-33.75,143.0,0.9
-33.75,143.25,2.6
-33.75,143.5,25.5
-33.75,143.75,48.4
-33.75,144.0,71.2
-33.75,144.25,53.4
-33.75,144.5,35.8
-33.75,144.75,26.8
-33.75,145.0,34.2
-33.75,145.25,51.4
-33.75,145.5,33.2
-33.75,145.75,20.6
-33.75,146.0,27.1
-33.75,146.25,24.8
-33.75,146.5,36.2
-33.75,146.75,41.7
-33.75,147.0,29.4
-33.75,147.25,31.8
-33.75,147.5,44.4
-33.75,147.75,24.2
-33.75,148.0,14.3
-33.75,148.25,9.3
-33.75,148.5,2.0
-33.75,148.75,24.1
-33.75,149.0,18.7
-33.75,149.25,7.3
-33.75,149.5,24.1
-33.75,149.75,22.6
-33.75,150.0,3.3
-33.75,150.25,0.0
-33.75,150.5,0.0
-33.75,150.75,6.1
-33.75,151.0,5.4
-33.75,151.25,2.3
-33.75,151.5,18.8
-34.0,114.75,21.6
-34.0,115.0,0.2
-34.0,115.25,16.9
-34.0,115.5,33.2
-34.0,115.75,30.4
-34.0,116.0,8.3
-34.0,116.25,14.9
-34.0,116.5,37.0
-34.0,116.75,22.2
-34.0,117.0,0.5
-34.0,117.25,20.0
-34.0,117.5,35.5
-34.0,117.75,25.5
-34.0,118.0,17.9
-34.0,118.25,31.3
-34.0,118.5,12.3
-34.0,118.75,8.8
-34.0,119.0,6.0
-34.0,119.25,0.0
-34.0,119.5,0.0
-34.0,119.75,0.0
-34.0,120.0,5.1
-34.0,120.25,7.2
-34.0,120.5,6.1
-34.0,120.75,12.1
-34.0,121.0,14.2
-34.0,121.25,15.2
-34.0,121.5,9.1
-34.0,121.75,4.7
-34.0,122.0,1.1
-34.0,122.25,0.0
-34.0,122.5,3.4
-34.0,122.75,3.1
-34.0,123.0,7.1
-34.0,123.25,0.3
-34.0,123.5,2.0
-34.0,123.75,15.9
-34.0,135.0,46.1
-34.0,135.25,32.3
-34.0,135.5,17.7
-34.0,135.75,8.8
-34.0,136.0,1.5
-34.0,136.25,9.5
-34.0,136.5,32.4
-34.0,136.75,24.4
-34.0,137.0,26.1
-34.0,137.25,23.9
-34.0,137.5,1.3
-34.0,137.75,18.4
-34.0,138.0,15.0
-34.0,138.25,18.6
-34.0,138.5,12.4
-34.0,138.75,15.5
-34.0,139.0,35.4
-34.0,139.25,23.3
-34.0,139.5,5.2
-34.0,139.75,5.5
-34.0,140.0,11.2
-34.0,140.25,11.1
-34.0,140.5,0.0
-34.0,140.75,0.0
-34.0,141.0,0.0
-34.0,141.25,7.1
-34.0,141.5,18.6
-34.0,141.75,19.3
-34.0,142.0,31.0
-34.0,142.25,22.8
-34.0,142.5,12.0
-34.0,142.75,15.0
-34.0,143.0,24.2
-34.0,143.25,22.2
-34.0,143.5,34.3
-34.0,143.75,54.1
-34.0,144.0,68.1
-34.0,144.25,45.2
-34.0,144.5,22.2
-34.0,144.75,0.1
-34.0,145.0,20.5
-34.0,145.25,43.5
-34.0,145.5,54.9
-34.0,145.75,37.1
-34.0,146.0,14.5
-34.0,146.25,3.4
-34.0,146.5,22.9
-34.0,146.75,30.3
-34.0,147.0,7.5
-34.0,147.25,13.8
-34.0,147.5,31.4
-34.0,147.75,19.7
-34.0,148.0,0.9
-34.0,148.25,14.0
-34.0,148.5,8.3
-34.0,148.75,14.3
-34.0,149.0,5.7
-34.0,149.25,1.7
-34.0,149.5,3.1
-34.0,149.75,3.9
-34.0,150.0,0.0
-34.0,150.25,0.0
-34.0,150.5,0.1
-34.0,150.75,12.2
-34.0,151.0,1.8
-34.0,151.25,0.1
-34.0,151.5,22.7
-34.25,115.0,2.2
-34.25,115.25,0.0
-34.25,115.5,7.8
-34.25,115.75,14.4
-34.25,116.0,18.1
-34.25,116.25,24.0
-34.25,116.5,19.1
-34.25,116.75,7.0
-34.25,117.0,18.1
-34.25,117.25,23.1
-34.25,117.5,16.3
-34.25,117.75,2.7
-34.25,118.0,2.1
-34.25,118.25,7.6
-34.25,118.5,9.2
-34.25,118.75,5.4
-34.25,119.0,18.7
-34.25,119.25,13.5
-34.25,119.5,0.9
-34.25,119.75,17.3
-34.25,120.0,30.7
-34.25,120.25,34.8
-34.25,120.5,33.3
-34.25,120.75,39.9
-34.25,122.25,9.6
-34.25,122.5,5.8
-34.25,122.75,16.0
-34.25,123.0,15.4
-34.25,123.25,12.6
-34.25,123.5,11.2
-34.25,135.0,27.2
-34.25,135.25,20.3
-34.25,135.5,31.6
-34.25,135.75,33.7
-34.25,136.0,29.3
-34.25,136.25,26.5
-34.25,136.5,33.0
-34.25,137.25,36.0
-34.25,137.5,26.3
-34.25,137.75,25.4
-34.25,138.0,4.0
-34.25,138.25,8.5
-34.25,138.5,30.8
-34.25,138.75,38.7
-34.25,139.0,35.9
-34.25,139.25,20.5
-34.25,139.5,7.7
-34.25,139.75,20.8
-34.25,140.0,15.8
-34.25,140.25,9.3
-34.25,140.5,8.1
-34.25,140.75,2.4
-34.25,141.0,0.0
-34.25,141.25,3.9
-34.25,141.5,7.6
-34.25,141.75,12.7
-34.25,142.0,19.5
-34.25,142.25,0.7
-34.25,142.5,0.0
-34.25,142.75,0.0
-34.25,143.0,17.4
-34.25,143.25,40.2
-34.25,143.5,54.1
-34.25,143.75,49.2
-34.25,144.0,52.4
-34.25,144.25,52.7
